time,T [Nm],w [rad/s]
0.0017664,-150.73,-18.439
0.0017691,-136.79,-22.345
0.0017718,-121.24,-25.851
0.0017745,-104.28,-28.918
0.0017773,-86.112,-31.508
0.00178,-66.948,-33.593
0.0017827,-47.02,-35.148
0.0017861,-21.054,-36.331
0.0017895,5.2629,-36.617
0.001793,31.434,-36.003
0.0017964,56.968,-34.501
0.0017998,81.387,-32.142
0.0018032,104.24,-28.972
0.0018067,125.1,-25.053
0.0018093,139.56,-21.569
0.001812,152.46,-17.724
0.0018146,163.66,-13.561
0.0018172,173.03,-9.1263
0.0018199,180.49,-4.4694
0.0018225,185.94,0.35782
0.0018252,189.35,5.3019
0.0018278,190.67,10.308
0.0018304,189.9,15.322
0.0018331,187.06,20.288
0.0018357,182.19,25.152
0.0018384,175.35,29.861
0.001841,166.63,34.364
0.0018436,156.12,38.613
0.0018463,143.96,42.563
0.0018489,130.28,46.171
0.0018516,115.24,49.399
0.0018542,99.027,52.215
0.0018568,81.814,54.589
0.0018595,63.802,56.497
0.0018628,40.591,58.194
0.0018661,16.867,59.12
0.0018702,-13.117,59.172
0.0018743,-42.438,57.996
0.0018785,-70.293,55.634
0.0018817,-90.398,53.034
0.0018849,-108.84,49.817
0.0018881,-125.33,46.039
0.0018907,-136.87,42.676
0.0018932,-146.89,39.039
0.0018958,-155.29,35.166
0.001897,-158.82,33.174
0.001897,-158.82,33.174
0.0018996,-164.65,29.03
0.0019021,-168.69,24.759
0.0019047,-170.9,20.409
0.0019072,-171.26,16.027
0.0019098,-169.79,11.659
0.0019123,-166.49,7.3514
0.0019149,-161.42,3.151
0.0019175,-154.64,-0.89789
0.00192,-146.22,-4.7524
0.0019226,-136.25,-8.372
0.0019251,-124.85,-11.719
0.0019277,-112.14,-14.757
0.0019302,-98.258,-17.456
0.0019328,-83.357,-19.788
0.0019353,-67.597,-21.727
0.0019384,-47.536,-23.529
0.0019415,-26.77,-24.696
0.0019455,0.34278,-25.24
0.0019495,27.387,-24.706
0.0019535,53.676,-23.11
0.0019574,78.547,-20.497
0.0019614,101.38,-16.934
0.0019642,116.13,-13.858
0.0019671,129.36,-10.383
0.0019699,140.91,-6.5576
0.0019728,150.63,-2.4296
0.0019756,158.4,1.9468
0.0019784,164.14,6.515
0.0019813,167.77,11.216
0.0019841,169.26,15.99
0.001987,168.59,20.775
0.0019898,165.79,25.511
0.0019926,160.9,30.137
0.0019955,153.99,34.596
0.0019983,145.16,38.831
0.0020012,134.54,42.789
0.002004,122.26,46.422
0.0020068,108.5,49.685
0.0020097,93.431,52.538
0.0020125,77.267,54.947
0.0020154,60.218,56.884
0.0020188,38.539,58.577
0.0020223,16.302,59.508
0.0020267,-11.854,59.579
0.002031,-39.344,58.432
0.0020354,-65.329,56.115
0.0020386,-82.934,53.724
0.0020418,-99.027,50.795
0.002045,-113.35,47.38
0.0020482,-125.68,43.538
0.0020508,-133.97,40.204
0.0020533,-140.78,36.677
0.0020559,-146.04,32.996
0.0020584,-149.7,29.2
0.002061,-151.73,25.332
0.0020635,-152.12,21.434
0.0020661,-150.86,17.546
0.0020687,-147.98,13.712
0.0020712,-143.51,9.9714
0.0020738,-137.51,6.365
0.0020763,-130.05,2.9308
0.0020789,-121.2,-0.29468
0.0020814,-111.08,-3.2776
0.002084,-99.783,-5.9864
0.0020865,-87.442,-8.393
0.0020891,-74.19,-10.472
0.0020917,-60.169,-12.202
0.0020949,-41.631,-13.86
0.0020981,-22.428,-14.908
0.0021023,2.9235,-15.335
0.0021065,28.13,-14.704
0.0021106,52.484,-13.036
0.0021148,75.307,-10.381
0.002118,91.111,-7.7743
0.0021211,105.44,-4.6927
0.0021243,118.07,-1.1866
0.0021274,128.81,2.6876
0.0021306,137.49,6.8676
0.0021337,143.99,11.287
0.0021362,147.52,14.909
0.0021387,149.6,18.602
0.0021412,150.2,22.328
0.0021437,149.32,26.05
0.0021462,146.99,29.732
0.0021487,143.22,33.338
0.0021512,138.07,36.833
0.0021537,131.58,40.182
0.0021562,123.83,43.353
0.0021587,114.9,46.317
0.0021611,104.89,49.044
0.0021636,93.892,51.509
0.0021661,82.031,53.689
0.0021691,66.712,55.915
0.0021722,50.535,57.666
0.0021752,33.742,58.92
0.0021792,10.795,59.793
0.0021832,-12.206,59.741
0.0021873,-34.659,58.773
0.0021913,-55.985,56.922
0.0021953,-75.633,54.247
0.0021983,-89.078,51.721
0.0022014,-101.08,48.808
0.0022044,-111.47,45.553
0.0022075,-120.09,42.01
0.0022105,-126.83,38.232
0.0022136,-131.59,34.28
0.0022166,-134.32,30.213
0.0022197,-134.97,26.096
0.0022227,-133.56,21.99
0.0022257,-130.11,17.958
0.0022288,-124.69,14.061
0.0022318,-117.38,10.358
0.0022349,-108.29,6.9058
0.0022379,-97.589,3.7546
0.002241,-85.428,0.95182
0.002244,-71.999,-1.4611
0.0022471,-57.509,-3.4487
0.0022501,-42.18,-4.9821
0.0022538,-22.621,-6.2086
0.0022576,-2.5984,-6.6965
0.0022623,22.967,-6.2319
0.0022671,47.619,-4.5677
0.0022703,63.347,-2.7905
0.0022735,77.984,-0.52331
0.0022768,91.29,2.1951
0.00228,103.05,5.318
0.0022832,113.07,8.7927
0.0022865,121.19,12.56
0.0022877,123.71,14.034
0.0022877,123.71,14.034
0.0022909,129.02,18.099
0.0022941,132.19,22.302
0.0022967,133.15,25.696
0.0022993,132.72,29.097
0.0023018,130.91,32.469
0.0023044,127.75,35.777
0.002307,123.27,38.987
0.0023095,117.53,42.065
0.0023121,110.59,44.981
0.0023147,102.54,47.704
0.0023172,93.455,50.207
0.0023198,83.445,52.464
0.0023224,72.617,54.454
0.0023255,58.456,56.493
0.0023286,43.482,58.075
0.0023318,27.938,59.178
0.002336,6.3137,59.885
0.0023403,-15.267,59.668
0.0023446,-36.17,58.543
0.0023489,-55.789,56.551
0.0023531,-73.556,53.76
0.0023562,-84.934,51.301
0.0023593,-94.914,48.513
0.0023624,-103.35,45.441
0.0023655,-110.12,42.135
0.0023685,-115.14,38.647
0.0023716,-118.32,35.034
0.0023747,-119.63,31.351
0.0023778,-119.07,27.657
0.0023808,-116.64,24.009
0.0023839,-112.4,20.464
0.002387,-106.41,17.077
0.0023901,-98.78,13.9
0.0023932,-89.634,10.981
0.0023962,-79.117,8.3653
0.0023993,-67.397,6.0923
0.0024024,-54.659,4.1963
0.0024055,-41.102,2.7055
0.0024092,-23.769,1.4673
0.002413,-5.9338,0.8907
0.0024181,18.202,1.1789
0.0024231,41.51,2.6728
0.0024265,56.028,4.2956
0.0024299,69.503,6.3883
0.0024332,81.695,8.912
0.0024366,92.388,11.82
0.0024399,101.4,15.059
0.0024433,108.57,18.569
0.0024466,113.77,22.288
0.00245,116.94,26.147
0.0024527,117.96,29.275
0.0024554,117.65,32.414
0.002458,116.01,35.526
0.0024607,113.07,38.576
0.0024634,108.87,41.531
0.0024661,103.46,44.357
0.0024687,96.903,47.023
0.0024714,89.29,49.5
0.0024741,80.707,51.76
0.0024768,71.259,53.778
0.0024794,61.057,55.533
0.0024827,47.526,57.319
0.0024861,33.268,58.642
0.0024901,15.404,59.599
0.0024952,-7.5546,59.769
0.0025003,-29.904,58.778
0.0025038,-44.393,57.455
0.0025073,-57.875,55.642
0.0025108,-70.089,53.379
0.0025143,-80.8,50.714
0.0025178,-89.806,47.703
0.0025213,-96.936,44.41
0.0025241,-101.19,41.624
0.0025269,-104.13,38.737
0.0025297,-105.7,35.788
0.0025325,-105.9,32.814
0.0025353,-104.74,29.853
0.0025381,-102.23,26.944
0.0025409,-98.405,24.124
0.0025437,-93.328,21.428
0.0025465,-87.066,18.89
0.0025493,-79.701,16.544
0.0025521,-71.332,14.417
0.0025549,-62.069,12.537
0.0025577,-52.033,10.928
0.0025611,-38.876,9.3523
0.0025645,-25.008,8.2405
0.0025687,-7.614,7.5414
0.0025741,15.151,7.7201
0.0025795,37.13,9.11
0.0025838,53.438,11.045
0.0025881,68.114,13.647
0.0025914,77.819,15.998
0.0025946,86.199,18.643
0.0025978,93.117,21.535
0.0026011,98.465,24.626
0.0026043,102.16,27.864
0.0026076,104.15,31.194
0.0026108,104.4,34.56
0.002614,102.93,37.906
0.0026173,99.758,41.177
0.0026205,94.957,44.318
0.0026238,88.612,47.279
0.002627,80.839,50.01
0.0026303,71.777,52.468
0.0026335,61.585,54.613
0.0026367,50.442,56.412
0.00264,38.541,57.838
0.002644,23.114,59.05
0.002648,7.2485,59.635
0.0026536,-14.789,59.391
0.0026591,-35.783,57.944
0.0026631,-49.485,56.233
0.0026671,-61.801,54.007
0.002671,-72.429,51.327
0.0026741,-79.355,48.978
0.0026772,-85.007,46.436
0.0026802,-89.307,43.74
0.0026833,-92.196,40.935
0.0026864,-93.635,38.063
0.0026894,-93.612,35.169
0.0026925,-92.133,32.299
0.0026955,-89.336,29.58
0.0026955,-89.336,29.58
0.0026986,-85.095,26.883
0.0027016,-79.549,24.337
0.0027047,-72.788,21.981
0.0027078,-64.919,19.849
0.0027108,-56.069,17.974
0.0027139,-46.376,16.384
0.002717,-35.99,15.103
0.0027208,-22.441,13.974
0.0027246,-8.4003,13.369
0.00273,11.661,13.431
0.0027353,31.116,14.557
0.002739,43.583,15.91
0.0027427,55.085,17.701
0.0027463,65.379,19.892
0.00275,74.251,22.434
0.0027537,81.515,25.273
0.0027573,87.025,28.345
0.002761,90.672,31.585
0.0027639,92.194,34.235
0.0027668,92.48,36.911
0.0027697,91.53,39.578
0.0027726,89.363,42.198
0.0027756,86.014,44.739
0.0027785,81.534,47.165
0.0027814,75.989,49.445
0.0027843,69.461,51.549
0.0027872,62.042,53.449
0.0027901,53.838,55.122
0.002793,44.965,56.546
0.0027967,33.021,57.959
0.0028004,20.475,58.921
0.0028051,4.0556,59.469
0.002811,-16.643,59.057
0.002815,-29.805,58.113
0.0028189,-42.084,56.666
0.0028229,-53.177,54.756
0.0028269,-62.812,52.435
0.0028308,-70.757,49.766
0.0028339,-75.681,47.475
0.002837,-79.377,45.05
0.0028401,-81.794,42.531
0.0028432,-82.901,39.957
0.0028463,-82.687,37.369
0.0028494,-81.162,34.808
0.0028525,-78.357,32.314
0.0028556,-74.32,29.927
0.0028587,-69.12,27.683
0.0028618,-62.845,25.617
0.002865,-55.595,23.762
0.0028681,-47.489,22.145
0.0028712,-38.656,20.791
0.0028749,-27.155,19.531
0.0028787,-15.057,18.715
0.0028835,0.72347,18.347
0.0028897,20.827,18.984
0.0028936,33.196,20.042
0.0028976,44.692,21.574
0.0029016,55.031,23.542
0.0029056,63.956,25.893
0.0029096,71.249,28.567
0.0029127,75.754,30.873
0.0029159,79.055,33.301
0.002919,81.105,35.814
0.0029222,81.877,38.372
0.0029254,81.366,40.933
0.0029285,79.584,43.458
0.0029317,76.569,45.908
0.0029348,72.373,48.243
0.002938,67.07,50.428
0.0029411,60.749,52.43
0.0029443,53.518,54.217
0.0029475,45.497,55.764
0.0029506,36.817,57.046
0.0029546,25.215,58.254
0.0029585,13.098,58.991
0.0029639,-3.5215,59.216
0.0029692,-19.753,58.56
0.0029746,-34.861,57.064
0.0029786,-44.983,55.449
0.0029826,-53.85,53.455
0.0029865,-61.246,51.137
0.0029905,-66.99,48.557
0.0029937,-70.287,46.364
0.0029969,-72.407,44.085
0.003,-73.321,41.759
0.0030032,-73.019,39.422
0.0030064,-71.514,37.115
0.0030095,-68.835,34.873
0.0030127,-65.032,32.735
0.0030159,-60.171,30.734
0.003019,-54.336,28.902
0.0030222,-47.626,27.27
0.0030254,-40.154,25.862
0.0030285,-32.043,24.701
0.0030325,-21.084,23.615
0.0030365,-9.6067,22.979
0.0030419,5.9966,22.856
0.0030485,24.59,23.83
0.0030506,30.443,24.418
0.0030506,30.443,24.418
0.0030556,42.965,26.238
0.0030594,51.211,27.987
0.0030632,58.293,30.024
0.0030669,64.058,32.303
0.0030707,68.383,34.77
0.0030744,71.18,37.372
0.0030782,72.394,40.049
0.0030819,72.007,42.741
0.0030857,70.038,45.388
0.0030894,66.54,47.933
0.0030932,61.6,50.319
0.0030969,55.338,52.495
0.0031007,47.905,54.413
0.0031044,39.473,56.034
0.0031082,30.24,57.322
0.0031119,20.417,58.252
0.0031169,6.8104,58.905
0.0031236,-11.305,58.715
0.0031279,-22.6,57.955
0.0031322,-33.092,56.724
0.0031366,-42.472,55.062
0.0031409,-50.469,53.025
0.0031452,-56.852,50.676
0.0031486,-60.567,48.692
0.0031519,-63.146,46.602
0.0031553,-64.551,44.446
0.0031586,-64.76,42.263
0.003162,-63.778,40.093
0.0031653,-61.628,37.976
0.0031686,-58.355,35.949
0.003172,-54.023,34.05
0.0031753,-48.716,32.313
0.0031787,-42.534,30.767
0.003182,-35.593,29.442
0.0031854,-28.021,28.359
0.0031896,-17.888,27.377
0.00319,-16.638,27.288
0.00319,-16.638,27.288
0.0031942,-5.9898,26.793
0.0032005,10.101,26.891
0.0032067,25.503,27.977
0.0032117,36.537,29.484
0.0032166,46.133,31.499
0.0032203,52.121,33.281
0.0032239,56.99,35.263
0.0032276,60.642,37.4
0.0032313,63.005,39.647
0.0032349,64.035,41.957
0.0032386,63.719,44.279
0.0032423,62.071,46.566
0.0032459,59.133,48.768
0.0032496,54.977,50.84
0.0032532,49.698,52.739
0.0032569,43.416,54.426
0.0032606,36.272,55.866
0.0032642,28.424,57.032
0.0032686,18.321,58.036
0.003273,7.77,58.586
0.0032792,-7.2335,58.565
0.0032855,-21.552,57.632
0.0032904,-31.936,56.272
0.0032954,-40.926,54.431
0.0032991,-46.548,52.78
0.0033028,-51.071,50.939
0.0033066,-54.401,48.953
0.0033103,-56.473,46.865
0.003314,-57.247,44.725
0.0033177,-56.714,42.58
0.0033215,-54.893,40.479
0.0033252,-51.834,38.469
0.0033287,-47.93,36.717
0.0033287,-47.93,36.717
0.0033324,-42.711,35.008
0.0033361,-36.542,33.51
0.0033398,-29.567,32.258
0.0033436,-21.944,31.278
0.0033482,-11.882,30.474
0.0033528,-1.4417,30.142
0.0033597,14.232,30.555
0.0033642,23.784,31.383
0.0033687,32.557,32.622
0.0033732,40.278,34.229
0.0033776,46.707,36.153
0.0033821,51.649,38.332
0.0033856,54.401,40.184
0.0033892,56.085,42.115
0.0033927,56.673,44.087
0.0033962,56.161,46.059
0.0033997,54.564,47.994
0.0034033,51.92,49.854
0.0034068,48.288,51.603
0.0034103,43.744,53.208
0.0034138,38.385,54.638
0.0034174,32.321,55.866
0.0034209,25.677,56.87
0.0034254,16.65,57.791
0.0034298,7.2035,58.298
0.0034362,-6.4189,58.285
0.0034426,-19.398,57.42
0.0034468,-27.155,56.422
0.003451,-34.066,55.117
0.0034551,-39.945,53.545
0.0034593,-44.635,51.752
0.0034635,-48.013,49.79
0.0034677,-49.994,47.716
0.0034719,-50.531,45.59
0.003476,-49.62,43.471
0.0034802,-47.295,41.421
0.0034844,-43.631,39.495
0.0034886,-38.739,37.749
0.0034928,-32.762,36.231
0.0034969,-25.875,34.981
0.0035011,-18.276,34.035
0.0035053,-10.18,33.418
0.0035112,1.5742,33.134
0.0035183,15.639,33.716
0.0035228,23.869,34.579
0.0035273,31.323,35.792
0.0035317,37.767,37.318
0.0035362,43.005,39.104
0.0035407,46.876,41.095
0.0035452,49.267,43.226
0.0035497,50.112,45.43
0.0035532,49.666,47.192
0.0035568,48.24,48.921
0.0035604,45.869,50.582
0.0035639,42.607,52.142
0.0035675,38.524,53.571
0.0035711,33.708,54.841
0.0035746,28.261,55.928
0.003579,20.988,56.969
0.0035833,13.181,57.683
0.0035887,3.0265,58.091
0.003596,-10.532,57.773
0.0036006,-18.698,57.063
0.0036053,-26.114,55.99
0.0036099,-32.531,54.595
0.0036146,-37.733,52.929
0.0036193,-41.551,51.052
0.003623,-43.524,49.446
0.0036267,-44.495,47.784
0.0036304,-44.45,46.106
0.0036342,-43.394,44.448
0.0036379,-41.358,42.848
0.0036416,-38.392,41.341
0.0036453,-34.567,39.961
0.0036491,-29.973,38.738
0.0036528,-24.716,37.698
0.0036565,-18.916,36.865
0.0036612,-11.052,36.137
0.0036613,-10.896,36.127
0.0036613,-10.896,36.127
0.003666,-2.6561,35.784
0.0036734,10.326,36.03
0.0036783,18.513,36.713
0.0036832,25.977,37.779
0.0036881,32.441,39.187
0.003693,37.666,40.881
0.0036979,41.462,42.797
0.0037017,43.337,44.391
0.0037055,44.231,46.038
0.0037093,44.128,47.699
0.0037131,43.037,49.338
0.0037169,40.988,50.917
0.0037207,38.035,52.401
0.0037245,34.251,53.756
0.0037283,29.728,54.953
0.0037321,24.575,55.966
0.0037359,18.914,56.773
0.0037408,11.127,57.479
0.0037457,3.0255,57.797
0.0037532,-9.3447,57.513
0.003758,-16.808,56.851
0.0037629,-23.546,55.846
0.0037677,-29.315,54.537
0.0037726,-33.907,52.978
0.0037774,-37.163,51.229
0.0037813,-38.727,49.738
0.0037851,-39.333,48.205
0.003789,-38.972,46.668
0.0037929,-37.657,45.163
0.0037967,-35.427,43.727
0.0038006,-32.34,42.394
0.0038045,-28.474,41.196
0.0038083,-23.927,40.16
0.0038122,-18.811,39.312
0.003817,-11.921,38.554
0.0038217,-4.6132,38.134
0.0038283,5.6107,38.133
0.0038348,15.426,38.79
0.0038414,24.174,40.056
0.0038461,29.476,41.292
0.0038508,33.747,42.754
0.0038555,36.845,44.389
0.0038602,38.669,46.14
0.0038649,39.167,47.945
0.0038696,38.329,49.743
0.0038743,36.195,51.47
0.003879,32.85,53.068
0.0038836,28.419,54.483
0.0038883,23.065,55.668
0.003893,16.982,56.583
0.0038977,10.388,57.201
0.003904,1.2241,57.529
0.0039117,-9.9104,57.145
0.0039166,-16.432,56.471
0.0039215,-22.237,55.494
0.0039264,-27.111,54.256
0.00393,-29.991,53.209
0.00393,-29.991,53.209
0.0039349,-32.854,51.64
0.0039398,-34.406,49.963
0.0039447,-34.598,48.243
0.0039496,-33.433,46.548
0.0039545,-30.965,44.941
0.0039594,-27.3,43.485
0.0039643,-22.585,42.235
0.0039692,-17.007,41.237
0.0039741,-10.786,40.529
0.003979,-4.1633,40.136
0.0039866,6.2839,40.177
0.0039942,16.132,40.993
0.0039997,22.428,42.032
0.0040053,27.635,43.39
0.0040097,30.824,44.647
0.004014,33.086,46.024
0.0040184,34.359,47.478
0.0040228,34.612,48.965
0.0040272,33.842,50.441
0.0040315,32.082,51.862
0.0040359,29.39,53.185
0.0040403,25.856,54.371
0.0040447,21.592,55.386
0.004049,16.733,56.202
0.0040534,11.43,56.794
0.0040593,3.9647,57.211
0.004067,-5.9315,57.089
0.0040746,-15.063,56.234
0.00408,-20.563,55.242
0.0040854,-25.027,53.981
0.0040908,-28.259,52.512
0.004095,-29.845,51.255
0.0040993,-30.541,49.95
0.0041035,-30.334,48.635
0.0041078,-29.236,47.347
0.004112,-27.283,46.124
0.0041162,-24.538,45.001
0.0041205,-21.083,44.01
0.0041247,-17.023,43.178
0.004129,-12.476,42.529
0.0041344,-6.1937,41.995
0.0041398,0.36562,41.809
0.004148,10.127,42.198
0.0041531,15.83,42.846
0.0041583,20.855,43.771
0.0041635,24.994,44.935
0.0041687,28.076,46.286
0.0041739,29.981,47.767
0.0041791,30.635,49.315
0.0041843,30.023,50.863
0.0041895,28.179,52.347
0.0041947,25.192,53.706
0.0041999,21.199,54.883
0.004205,16.378,55.831
0.0042102,10.94,56.512
0.0042154,5.1213,56.9
0.0042166,3.8189,56.944
0.0042166,3.8189,56.944
0.0042247,-5.4156,56.831
0.0042302,-11.336,56.333
0.0042358,-16.607,55.524
0.0042414,-20.979,54.447
0.0042469,-24.246,53.158
0.0042525,-26.26,51.721
0.0042568,-26.905,50.54
0.0042612,-26.711,49.349
0.0042655,-25.692,48.185
0.0042698,-23.883,47.082
0.0042742,-21.344,46.074
0.0042785,-18.155,45.191
0.0042829,-14.418,44.458
0.0042872,-10.247,43.898
0.0042929,-4.3849,43.453
0.0042998,3.0006,43.369
0.0043083,11.692,43.949
0.0043144,17.254,44.811
0.0043206,21.786,45.985
0.0043253,24.411,47.06
0.0043301,26.175,48.239
0.0043349,27.023,49.48
0.0043396,26.93,50.739
0.0043444,25.906,51.972
0.0043491,23.996,53.134
0.0043539,21.274,54.187
0.0043587,17.844,55.092
0.0043634,13.833,55.82
0.0043682,9.3895,56.347
0.0043744,3.2023,56.704
0.0043826,-5.0191,56.581
0.0043884,-10.386,56.104
0.0043941,-15.118,55.337
0.0043998,-18.977,54.324
0.0044056,-21.769,53.119
0.0044113,-23.36,51.788
0.0044159,-23.717,50.698
0.0044204,-23.278,49.61
0.0044249,-22.061,48.559
0.0044294,-20.112,47.58
0.0044339,-17.499,46.704
0.0044385,-14.311,45.959
0.004443,-10.655,45.37
0.0044486,-5.6412,44.88
0.0044542,-0.34726,44.681
0.004463,7.841,44.967
0.0044686,12.645,45.515
0.0044743,16.82,46.315
0.0044799,20.163,47.327
0.0044855,22.515,48.499
0.0044911,23.767,49.773
0.0044968,23.867,51.084
0.0045024,22.82,52.369
0.004508,20.687,53.564
0.0045116,18.84,54.244
0.0045116,18.84,54.244
0.0045172,15.209,55.172
0.0045228,10.895,55.876
0.0045284,6.1193,56.324
0.0045359,-0.52176,56.491
0.0045434,-6.9636,56.167
0.0045509,-12.646,55.387
0.0045566,-16.147,54.538
0.0045622,-18.758,53.516
0.0045679,-20.357,52.374
0.0045736,-20.87,51.172
0.0045792,-20.283,49.972
0.0045849,-18.634,48.836
0.0045905,-16.017,47.821
0.0045962,-12.572,46.979
0.0046019,-8.4806,46.35
0.0046075,-3.9555,45.966
0.0046153,2.4776,45.868
0.004623,8.6773,46.26
0.0046307,14.07,47.1
0.0046364,17.247,47.964
0.0046421,19.556,48.984
0.0046478,20.886,50.107
0.0046535,21.179,51.278
0.0046592,20.428,52.435
0.0046649,18.682,53.52
0.0046706,16.037,54.48
0.0046763,12.638,55.267
0.004682,8.6654,55.844
0.0046877,4.3263,56.183
0.0046962,-2.3447,56.218
0.0047048,-8.5684,55.701
0.0047113,-12.602,54.97
0.0047179,-15.697,54.006
0.004723,-17.344,53.124
0.0047282,-18.219,52.178
0.0047333,-18.29,51.207
0.0047385,-17.563,50.253
0.0047436,-16.074,49.356
0.0047488,-13.89,48.554
0.0047539,-11.111,47.881
0.0047591,-7.8552,47.363
0.0047653,-3.4938,46.975
0.0047715,1.0846,46.867
0.004781,7.8305,47.243
0.0047869,11.501,47.776
0.0047927,14.566,48.506
0.0047985,16.867,49.392
0.0048043,18.289,50.387
0.0048102,18.763,51.437
0.004816,18.274,52.486
0.0048218,16.855,53.48
0.0048277,14.59,54.365
0.0048335,11.61,55.098
0.0048393,8.0779,55.64
0.0048423,6.1353,55.834
0.0048423,6.1353,55.834
0.0048481,2.1444,56.043
0.0048577,-4.3948,55.878
0.0048639,-8.2227,55.451
0.0048701,-11.475,54.806
0.0048763,-13.962,53.983
0.0048824,-15.542,53.035
0.0048886,-16.129,52.019
0.0048948,-15.698,50.998
0.004901,-14.285,50.035
0.0049072,-11.984,49.187
0.0049133,-8.9411,48.505
0.0049195,-5.3467,48.028
0.0049257,-1.4215,47.784
0.0049355,4.8753,47.903
0.004942,8.694,48.308
0.0049484,11.956,48.94
0.0049549,14.456,49.759
0.0049613,16.038,50.709
0.0049678,16.607,51.729
0.0049742,16.138,52.752
0.0049807,14.67,53.712
0.0049871,12.311,54.548
0.0049936,9.2218,55.208
0.005,5.6115,55.652
0.0050064,1.7205,55.852
0.0050165,-4.2476,55.667
0.0050228,-7.6468,55.253
0.0050291,-10.485,54.641
0.0050355,-12.59,53.873
0.0050418,-13.836,52.998
0.0050481,-14.153,52.074
0.0050545,-13.532,51.159
0.0050608,-12.019,50.313
0.0050671,-9.72,49.588
0.0050735,-6.7868,49.028
0.0050798,-3.4103,48.67
0.0050879,1.1814,48.536
0.0050981,6.7748,48.891
0.0051057,10.292,49.499
0.0051057,10.307,49.503
0.0051057,10.307,49.503
0.0051133,12.919,50.346
0.005119,14.153,51.09
0.0051247,14.688,51.884
0.0051305,14.5,52.689
0.0051362,13.607,53.462
0.0051419,12.061,54.165
0.0051476,9.9463,54.764
0.0051533,7.3768,55.228
0.005159,4.4884,55.536
0.0051668,0.31423,55.679
0.0051773,-5.0663,55.368
0.005185,-8.3899,54.805
0.0051927,-10.837,54.021
0.0051985,-11.975,53.323
0.0052043,-12.428,52.579
0.0052102,-12.179,51.829
0.005216,-11.247,51.114
0.0052218,-9.6882,50.471
0.0052276,-7.5914,49.935
0.0052334,-5.0728,49.534
0.0052405,-1.6461,49.257
0.0052492,2.7296,49.257
0.0052564,6.1371,49.538
0.0052636,9.069,50.046
0.0052707,11.296,50.74
0.0052779,12.647,51.562
0.0052851,13.023,52.446
0.0052908,12.614,53.143
0.0052964,11.607,53.8
0.0053021,10.057,54.384
0.0053078,8.0481,54.867
0.0053134,5.6854,55.225
0.0053207,2.3261,55.477
0.0053302,-2.1181,55.432
0.0053397,-6.1065,54.986
0.0053469,-8.5201,54.413
0.0053542,-10.149,53.692
0.0053615,-10.868,52.885
0.0053648,-10.878,52.505
0.0053648,-10.878,52.505
0.0053706,-10.413,51.854
0.0053764,-9.368,51.247
0.0053822,-7.8015,50.716
0.005388,-5.8015,50.289
0.0053938,-3.478,49.987
0.0054015,-0.11506,49.807
0.0054117,4.3302,49.969
0.0054187,7.0487,50.332
0.0054257,9.2472,50.868
0.0054328,10.763,51.533
0.0054398,11.486,52.278
0.0054468,11.37,53.044
0.0054538,10.432,53.772
0.0054608,8.7546,54.409
0.0054679,6.4741,54.905
0.0054749,3.7724,55.227
0.0054837,0.1046,55.349
0.0054926,-3.4424,55.15
0.0055014,-6.4412,54.66
0.0055085,-8.2026,54.102
0.0055155,-9.2563,53.445
0.0055226,-9.5284,52.741
0.0055296,-9.0067,52.047
0.0055367,-7.7403,51.415
0.0055437,-5.836,50.896
0.0055508,-3.4485,50.529
0.0055578,-0.76865,50.341
0.0055677,3.0652,50.402
0.0055776,6.4757,50.823
0.0055853,8.505,51.357
0.0055929,9.7939,52.018
0.0056006,10.233,52.745
0.0056082,9.7937,53.473
0.0056159,8.5254,54.134
0.0056236,6.5541,54.671
0.0056312,4.068,55.037
0.0056389,1.3002,55.2
0.0056484,-2.1308,55.106
0.0056519,-3.3355,54.988
0.0056519,-3.3355,54.988
0.0056614,-6.0509,54.486
0.0056685,-7.4548,53.971
0.0056755,-8.2182,53.379
0.0056825,-8.2895,52.757
0.0056896,-7.6709,52.156
0.0056966,-6.4176,51.62
0.0057036,-4.6335,51.191
0.0057106,-2.4619,50.902
0.0057195,0.55688,50.769
0.0057284,3.5429,50.904
0.0057373,6.1332,51.287
0.0057461,8.0193,51.869
0.0057529,8.8464,52.404
0.0057597,9.0771,52.976
