time,T [Nm],w [rad/s]
0.01981,102.8,-122.31
0.019825,105.36,-106.88
0.01984,107.63,-91.083
0.019855,109.64,-74.972
0.01987,111.38,-58.585
0.019885,112.86,-41.961
0.0199,114.07,-25.14
0.019914,115.03,-8.1591
0.019922,115.39,-4.1289e-12
0.019922,115.39,2.5094e-10
0.019936,115.97,17.146
0.019951,116.3,34.356
0.019966,116.37,51.593
0.019981,116.19,68.82
0.019996,115.76,85.999
0.020011,115.08,103.09
0.020026,114.14,120.06
0.020041,112.95,136.87
0.020056,111.51,153.48
0.02007,109.8,169.86
0.020085,107.84,185.96
0.0201,105.61,201.74
0.020115,103.12,217.17
0.02013,100.37,232.21
0.020145,97.347,246.82
0.02016,94.059,260.95
0.020175,90.506,274.58
0.02019,86.689,287.65
0.020204,82.61,300.13
0.020219,78.277,311.99
0.020234,73.693,323.18
0.020249,68.868,333.67
0.020264,63.811,343.42
0.020279,58.534,352.4
0.020294,53.052,360.58
0.020309,47.379,367.93
0.020323,41.533,374.41
0.020338,35.534,380.02
0.020347,31.804,383
0.020347,31.804,383
0.020362,25.603,387.14
0.020377,19.306,390.35
0.020392,12.938,392.62
0.020407,6.5246,393.94
0.020422,0.090699,394.3
0.020437,-6.3374,393.7
0.020452,-12.734,392.14
0.020467,-19.073,389.64
0.020481,-25.329,386.21
0.020496,-31.479,381.85
0.020511,-37.501,376.58
0.020526,-43.371,370.43
0.020541,-49.071,363.42
0.020556,-54.582,355.58
0.020571,-59.889,346.93
0.020586,-64.976,337.51
0.0206,-69.832,327.35
0.020615,-74.446,316.49
0.02063,-78.809,304.96
0.020645,-82.915,292.8
0.02066,-86.759,280.06
0.020675,-90.336,266.76
0.02069,-93.644,252.95
0.020705,-96.684,238.67
0.02072,-99.454,223.96
0.020734,-101.95,208.87
0.020749,-104.19,193.42
0.020764,-106.16,177.66
0.020779,-107.86,161.63
0.020794,-109.31,145.37
0.020809,-110.49,128.91
0.020824,-111.43,112.3
0.020839,-112.1,95.573
0.020854,-112.52,78.767
0.020861,-112.64,70.079
0.020861,-112.64,70.079
0.020876,-112.69,53.223
0.020891,-112.48,36.383
0.020906,-112.02,19.595
0.020921,-111.3,2.8961
0.020923,-111.15,2.4678e-10
0.020923,-111.15,-1.14e-12
0.020938,-110.15,-16.545
0.020953,-108.88,-32.919
0.020968,-107.37,-49.084
0.020983,-105.59,-65.001
0.020986,-105.16,-68.503
0.020986,-105.16,-68.503
0.021001,-103.07,-84.066
0.021016,-100.72,-99.296
0.021031,-98.108,-114.15
0.021046,-95.233,-128.6
0.021061,-92.096,-142.6
0.021076,-88.697,-156.11
0.02109,-85.039,-169.09
0.021105,-81.124,-181.51
0.02112,-76.958,-193.32
0.021135,-72.546,-204.5
0.02115,-67.896,-214.99
0.021165,-63.018,-224.78
0.02118,-57.923,-233.82
0.021195,-52.623,-242.09
0.021209,-47.134,-249.55
0.021224,-41.473,-256.19
0.021239,-35.657,-261.96
0.021254,-29.707,-266.86
0.021269,-23.644,-270.87
0.021284,-17.491,-273.96
0.021299,-11.271,-276.14
0.021314,-5.0096,-277.38
0.021329,1.2694,-277.7
0.021343,7.5407,-277.07
0.021358,13.779,-275.52
0.021373,19.96,-273.04
0.021388,26.059,-269.65
0.021403,32.053,-265.36
0.021418,37.921,-260.19
0.021433,43.642,-254.15
0.021448,49.196,-247.28
0.021463,54.566,-239.59
0.021477,59.736,-231.12
0.021492,64.693,-221.9
0.021507,69.424,-211.96
0.021522,73.919,-201.33
0.021537,78.17,-190.06
0.021552,82.17,-178.17
0.021567,85.914,-165.71
0.021582,89.398,-152.71
0.021596,92.62,-139.21
0.021611,95.578,-125.26
0.021626,98.272,-110.89
0.021641,100.7,-96.135
0.021656,102.87,-81.043
0.021671,104.78,-65.65
0.021686,106.43,-49.995
0.021701,107.83,-34.115
0.021716,108.96,-18.049
0.02173,109.85,-1.8348
0.021732,109.94,-9.901e-13
0.021732,109.94,2.4202e-10
0.021747,110.54,16.335
0.021762,110.9,32.74
0.021777,111.01,49.177
0.021792,110.88,65.61
0.021807,110.49,82.002
0.021821,109.86,98.316
0.021836,108.98,114.52
0.021851,107.86,130.56
0.021866,106.48,146.42
0.021881,104.85,162.05
0.021896,102.97,177.42
0.021911,100.84,192.49
0.021926,98.45,207.22
0.021941,95.808,221.57
0.021955,92.911,235.51
0.02197,89.76,249
0.021985,86.356,262
0.022,82.703,274.47
0.022015,78.804,286.37
0.02203,74.664,297.68
0.022045,70.289,308.35
0.02206,65.689,318.35
0.022074,60.872,327.65
0.022089,55.851,336.21
0.022104,50.638,344.01
0.022119,45.248,351.02
0.022134,39.698,357.22
0.022149,34.006,362.58
0.022164,28.191,367.08
0.022179,22.274,370.71
0.022194,16.278,373.45
0.022208,10.224,375.29
0.022223,4.136,376.23
0.022238,-1.9619,376.26
0.022253,-8.0461,375.38
0.022268,-14.093,373.6
0.022283,-20.078,370.93
0.022295,-24.721,368.21
0.022295,-24.721,368.21
0.022309,-30.542,363.97
0.022324,-36.241,358.87
0.022339,-41.799,352.93
0.022354,-47.197,346.18
0.022369,-52.418,338.64
0.022384,-57.448,330.34
0.022399,-62.272,321.3
0.022414,-66.879,311.57
0.022429,-71.258,301.17
0.022443,-75.402,290.13
0.022458,-79.304,278.5
0.022473,-82.957,266.31
0.022488,-86.359,253.59
0.022503,-89.506,240.39
0.022518,-92.396,226.74
0.022533,-95.03,212.68
0.022548,-97.406,198.25
0.022563,-99.525,183.49
0.022577,-101.39,168.44
0.022592,-103,153.12
0.022607,-104.36,137.59
0.022622,-105.46,121.88
0.022637,-106.32,106.03
0.022652,-106.93,90.066
0.022667,-107.29,74.035
0.022682,-107.4,57.971
0.022696,-107.27,41.911
0.022711,-106.89,25.891
0.022726,-106.27,9.9483
0.022736,-105.75,1.1531e-12
0.022736,-105.75,-2.3472e-10
0.02275,-104.72,-15.739
0.022765,-103.45,-31.305
0.02278,-101.93,-46.661
0.022795,-100.16,-61.769
0.02281,-98.135,-76.593
0.022825,-95.863,-91.095
0.02284,-93.339,-105.24
0.022855,-90.564,-118.98
0.02287,-87.539,-132.3
0.022884,-84.266,-145.14
0.022899,-80.747,-157.47
0.022914,-76.987,-169.26
0.022929,-72.99,-180.48
0.022944,-68.762,-191.08
0.022959,-64.313,-201.03
0.022974,-59.651,-210.3
0.022989,-54.787,-218.86
0.023004,-49.734,-226.68
0.023018,-44.506,-233.73
0.023033,-39.119,-240
0.023048,-33.591,-245.45
0.023063,-27.94,-250.07
0.023078,-22.185,-253.84
0.023093,-16.349,-256.74
0.023108,-10.452,-258.77
0.023123,-4.5175,-259.92
0.023137,1.4318,-260.19
0.023152,7.3729,-259.57
0.023167,13.283,-258.06
0.023182,19.139,-255.69
0.023197,24.919,-252.44
0.023212,30.601,-248.35
0.023227,36.166,-243.42
0.023242,41.594,-237.67
0.023246,43.142,-235.85
0.023246,43.142,-235.85
0.023261,48.367,-229.08
0.023276,53.417,-221.54
0.023291,58.277,-213.27
0.023306,62.935,-204.29
0.02332,67.379,-194.63
0.023335,71.599,-184.33
0.02335,75.588,-173.43
0.023365,79.34,-161.94
0.02338,82.848,-149.92
0.023395,86.11,-137.4
0.02341,89.123,-124.41
0.023425,91.884,-110.99
0.02344,94.394,-97.188
0.023454,96.652,-83.029
0.023469,98.658,-68.554
0.023484,100.41,-53.802
0.023499,101.92,-38.809
0.023514,103.18,-23.612
0.023529,104.19,-8.249
0.023537,104.63,-2.8488e-13
0.023537,104.63,2.3088e-10
0.023552,105.27,15.548
0.023567,105.66,31.17
0.023581,105.81,46.829
0.023596,105.72,62.491
0.023611,105.38,78.119
0.023626,104.81,93.677
0.023641,103.99,109.13
0.023656,102.93,124.44
0.023671,101.63,139.57
0.023686,100.08,154.49
0.0237,98.289,169.15
0.023715,96.254,183.53
0.02373,93.975,197.59
0.023745,91.451,211.29
0.02376,88.684,224.59
0.023775,85.675,237.46
0.02379,82.426,249.86
0.023805,78.941,261.76
0.023812,77.075,267.62
0.023812,77.075,267.62
0.023827,73.24,278.69
0.023842,69.182,289.18
0.023857,64.908,299.04
0.023872,60.426,308.25
0.023887,55.747,316.78
0.023902,50.883,324.59
0.023916,45.847,331.67
0.023931,40.654,337.98
0.023946,35.321,343.51
0.023961,29.864,348.24
0.023976,24.302,352.14
0.023991,18.655,355.21
0.024006,12.944,357.44
0.024021,7.1898,358.81
0.024036,1.4142,359.32
0.02405,-4.3607,358.98
0.024065,-10.113,357.77
0.02408,-15.821,355.71
0.024095,-21.464,352.81
0.02411,-27.02,349.07
0.024125,-32.47,344.52
0.02414,-37.796,339.16
0.024155,-42.979,333.03
0.02417,-48.003,326.13
0.024184,-52.854,318.5
0.024199,-57.518,310.16
0.024214,-61.984,301.15
0.024229,-66.239,291.49
0.024244,-70.277,281.21
0.024259,-74.089,270.34
0.02427,-76.799,261.83
0.02427,-76.799,261.83
0.024285,-80.201,250.03
0.0243,-83.365,237.74
0.024315,-86.285,225.01
0.02433,-88.961,211.86
0.024344,-91.391,198.33
0.024359,-93.575,184.46
0.024374,-95.512,170.28
0.024389,-97.204,155.84
0.024404,-98.651,141.16
0.024419,-99.853,126.29
0.024434,-100.81,111.26
0.024449,-101.53,96.113
0.024464,-102,80.876
0.024478,-102.24,65.588
0.024493,-102.23,50.285
0.024508,-101.99,35.003
0.024523,-101.5,19.778
0.024538,-100.78,4.6458
0.024543,-100.5,2.2241e-10
0.024543,-100.5,-1.8425e-12
0.024557,-99.465,-14.958
0.024572,-98.184,-29.741
0.024587,-96.663,-44.313
0.024602,-94.9,-58.638
0.024617,-92.895,-72.681
0.024632,-90.649,-86.406
0.024647,-88.163,-99.776
0.024662,-85.437,-112.76
0.024676,-82.473,-125.31
0.024691,-79.275,-137.41
0.024706,-75.844,-149.01
0.024721,-72.187,-160.08
0.024736,-68.309,-170.58
0.024751,-64.217,-180.5
0.024766,-59.919,-189.78
0.024781,-55.424,-198.41
0.024796,-50.745,-206.36
0.02481,-45.894,-213.6
0.024825,-40.884,-220.1
0.024834,-37.805,-223.64
0.024834,-37.805,-223.64
0.024849,-32.573,-228.92
0.024864,-27.226,-233.41
0.024879,-21.781,-237.1
0.024894,-16.258,-239.97
0.024909,-10.677,-242.01
0.024924,-5.0577,-243.22
0.024938,0.57775,-243.6
0.024953,6.2085,-243.13
0.024968,11.813,-241.83
0.024983,17.371,-239.69
0.024998,22.861,-236.74
0.025013,28.265,-232.97
0.025028,33.562,-228.41
0.025043,38.734,-223.07
0.025058,43.766,-216.97
0.025072,48.641,-210.13
0.025087,53.346,-202.58
0.025102,57.866,-194.35
0.025117,62.191,-185.46
0.025132,66.312,-175.94
0.025147,70.218,-165.83
0.025162,73.904,-155.15
0.025177,77.362,-143.94
0.025192,80.589,-132.24
0.025206,83.581,-120.08
0.025221,86.335,-107.49
0.025236,88.849,-94.505
0.025251,91.122,-81.17
0.025266,93.154,-67.517
0.025281,94.944,-53.582
0.025296,96.494,-39.4
0.025311,97.804,-25.007
0.025325,98.874,-10.439
0.025336,99.489,-5.4234e-13
0.025336,99.489,2.1922e-10
0.025351,100.15,14.784
0.025366,100.58,29.647
0.025381,100.77,44.554
0.025396,100.72,59.469
0.025411,100.43,74.357
0.025425,99.916,89.183
0.02544,99.162,103.91
0.025455,98.173,118.51
0.02547,96.948,132.94
0.025485,95.488,147.17
0.0255,93.792,161.16
0.025515,91.86,174.88
0.02553,89.694,188.29
0.025544,87.294,201.36
0.025559,84.66,214.06
0.025574,81.796,226.34
0.025589,78.704,238.18
0.025604,75.388,249.54
0.025619,71.852,260.38
0.025634,68.101,270.69
0.025649,64.143,280.42
0.025664,59.986,289.54
0.025678,55.638,298.03
0.025693,51.111,305.85
0.025708,46.417,312.99
0.025723,41.569,319.42
0.025738,36.58,325.11
0.025753,31.468,330.06
0.025768,26.248,334.23
0.025776,23.429,336.13
0.025776,23.429,336.13
0.025791,18.08,339.1
0.025805,12.671,341.26
0.02582,7.2205,342.62
0.025835,1.7492,343.16
0.02585,-3.7227,342.89
0.025865,-9.1749,341.8
0.02588,-14.588,339.91
0.025895,-19.941,337.21
0.02591,-25.215,333.73
0.025925,-30.393,329.46
0.025939,-35.456,324.44
0.025954,-40.388,318.67
0.025969,-45.174,312.18
0.025984,-49.8,304.99
0.025999,-54.252,297.13
0.026014,-58.519,288.61
0.026029,-62.591,279.48
0.026044,-66.458,269.76
0.026058,-70.115,259.48
0.026073,-73.553,248.68
0.026088,-76.767,237.38
0.026103,-79.754,225.62
0.026118,-82.511,213.43
0.026133,-85.034,200.85
0.026148,-87.322,187.92
0.026163,-89.375,174.67
0.026178,-91.191,161.13
0.026192,-92.771,147.34
0.026207,-94.114,133.33
0.026222,-95.222,119.15
0.026237,-96.094,104.81
0.026252,-96.731,90.373
0.026267,-97.134,75.856
0.026282,-97.303,61.299
0.026297,-97.238,46.736
0.026312,-96.94,32.202
0.026326,-96.409,17.732
0.026341,-95.645,3.3611
0.026345,-95.432,7.323e-13
0.026345,-95.432,-2.1227e-10
0.02636,-94.38,-14.202
0.026375,-93.095,-28.227
0.026389,-91.577,-42.042
0.026404,-89.827,-55.612
0.026419,-87.844,-68.902
0.026434,-85.63,-81.878
0.026449,-83.187,-94.505
0.026464,-80.515,-106.75
0.026479,-77.618,-118.58
0.026494,-74.499,-129.96
0.026509,-71.161,-140.85
0.026523,-67.612,-151.24
0.026538,-63.855,-161.07
0.026553,-59.9,-170.33
0.026568,-55.755,-178.99
0.026583,-51.428,-187.02
0.026598,-46.933,-194.38
0.026613,-42.28,-201.07
0.026628,-37.484,-207.05
0.026643,-32.559,-212.31
0.026657,-27.521,-216.82
0.026672,-22.387,-220.58
0.026687,-17.175,-223.57
0.026702,-11.902,-225.77
0.026717,-6.5886,-227.19
0.026732,-1.2533,-227.81
0.026747,4.0842,-227.64
0.026762,9.4041,-226.68
0.026776,14.687,-224.93
0.026791,19.914,-222.39
0.026806,25.067,-219.09
0.026821,30.127,-215.02
0.026836,35.077,-210.21
0.026851,39.902,-204.67
0.026866,44.586,-198.43
0.026881,49.116,-191.5
0.026896,53.478,-183.91
0.02691,57.661,-175.68
0.026925,61.656,-166.85
0.02694,65.453,-157.44
0.026955,69.044,-147.48
0.02697,72.424,-137
0.026985,75.586,-126.04
0.027,78.527,-114.62
0.027015,81.242,-102.79
0.02703,83.73,-90.57
0.027044,85.988,-77.999
0.027059,88.016,-65.111
0.027074,89.812,-51.94
0.027089,91.376,-38.521
0.027104,92.709,-24.889
0.027119,93.81,-11.077
0.027131,94.52,-2.0869e-10
0.027131,94.52,4.3743e-14
0.027146,95.207,14.047
0.02716,95.664,28.176
0.027175,95.891,42.355
0.02719,95.889,56.548
0.027205,95.658,70.721
0.02722,95.198,84.841
0.027235,94.51,98.874
0.02725,93.594,112.78
0.027265,92.45,126.54
0.02728,91.078,140.11
0.027294,89.48,153.45
0.027309,87.654,166.54
0.027324,85.604,179.33
0.027339,83.329,191.81
0.027354,80.831,203.92
0.027369,78.114,215.65
0.027384,75.179,226.95
0.027399,72.032,237.8
0.027413,68.676,248.16
0.027428,65.118,258.01
0.027443,61.364,267.31
0.027458,57.422,276.04
0.027473,53.302,284.16
0.027488,49.012,291.66
0.027503,44.565,298.51
0.027518,39.974,304.68
0.027533,35.251,310.16
0.027547,30.411,314.93
0.027562,25.47,318.96
0.027577,20.445,322.26
0.027592,15.353,324.8
0.027607,10.211,326.58
0.027622,5.0381,327.59
0.027637,-0.14725,327.83
0.027652,-5.3264,327.3
0.027667,-10.481,326
0.027681,-15.592,323.94
0.027696,-20.641,321.12
0.027711,-25.611,317.56
0.027726,-30.486,313.26
0.027732,-32.465,311.28
0.027732,-32.465,311.28
0.027747,-37.177,305.97
0.027762,-41.756,299.98
0.027777,-46.189,293.31
0.027792,-50.463,286
0.027807,-54.566,278.07
0.027822,-58.489,269.54
0.027836,-62.222,260.44
0.027851,-65.758,250.8
0.027866,-69.09,240.65
0.027881,-72.212,230.02
0.027896,-75.119,218.95
0.027911,-77.808,207.46
0.027926,-80.276,195.59
0.027941,-82.52,183.37
0.027955,-84.539,170.83
0.02797,-86.331,158.01
0.027985,-87.897,144.95
0.028,-89.235,131.67
0.028015,-90.345,118.21
0.02803,-91.228,104.6
0.028045,-91.884,90.884
0.02806,-92.312,77.086
0.028075,-92.514,63.244
0.028089,-92.49,49.391
0.028104,-92.239,35.56
0.028119,-91.763,21.785
0.028134,-91.061,8.1004
0.028143,-90.535,4.3215e-12
0.028143,-90.535,-1.9777e-10
0.028158,-89.473,-13.472
0.028173,-88.187,-26.767
0.028188,-86.676,-39.853
0.028203,-84.941,-52.694
0.028217,-82.984,-65.259
0.028232,-80.807,-77.515
0.028247,-78.41,-89.428
0.028262,-75.796,-100.97
0.028277,-72.969,-112.1
0.028292,-69.933,-122.79
0.028307,-66.692,-133.02
0.028322,-63.252,-142.74
0.028336,-59.619,-151.94
0.028351,-55.802,-160.58
0.028366,-51.809,-168.64
0.028381,-47.65,-176.1
0.028396,-43.335,-182.92
0.028411,-38.878,-189.08
0.028426,-34.29,-194.58
0.028441,-29.587,-199.38
0.028456,-24.784,-203.47
0.02847,-19.895,-206.84
0.028485,-14.939,-209.47
0.0285,-9.9312,-211.37
0.028515,-4.8906,-212.51
0.02853,0.16513,-212.91
0.028545,5.218,-212.55
0.02856,10.25,-211.44
0.028575,15.243,-209.59
0.02859,20.179,-206.99
0.028604,25.042,-203.67
0.028619,29.814,-199.63
0.028623,30.94,-198.56
0.028623,30.94,-198.56
0.028638,35.579,-193.66
0.028653,40.095,-188.07
0.028668,44.472,-181.82
0.028682,48.7,-174.93
0.028697,52.766,-167.43
0.028712,56.659,-159.34
0.028727,60.371,-150.68
0.028742,63.894,-141.48
0.028757,67.221,-131.77
0.028772,70.344,-121.59
0.028787,73.26,-110.96
0.028801,75.964,-99.908
0.028816,78.453,-88.474
0.028831,80.724,-76.688
0.028846,82.776,-64.582
0.028861,84.606,-52.188
0.028876,86.214,-39.541
0.028891,87.6,-26.673
0.028906,88.762,-13.617
0.028921,89.702,-0.40667
0.028921,89.727,-1.1624e-12
0.028921,89.727,1.97e-10
0.028936,90.437,13.335
0.028951,90.925,26.757
0.028966,91.19,40.233
0.028981,91.233,53.73
0.028995,91.054,67.215
0.02901,90.654,80.654
0.029025,90.033,94.016
0.02904,89.192,107.27
0.029055,88.13,120.37
0.02907,86.849,133.31
0.029085,85.349,146.03
0.0291,83.632,158.51
0.029115,81.698,170.72
0.029129,79.549,182.62
0.029144,77.188,194.18
0.029159,74.617,205.38
0.029174,71.84,216.17
0.029189,68.86,226.54
0.029199,66.679,233.45
0.029199,66.679,233.45
0.029214,63.369,243.02
0.029229,59.871,252.08
0.029244,56.193,260.61
0.029259,52.343,268.58
0.029274,48.332,275.96
0.029289,44.168,282.72
0.029303,39.865,288.86
0.029318,35.433,294.35
0.029333,30.887,299.17
0.029348,26.241,303.3
0.029363,21.509,306.74
0.029378,16.709,309.46
0.029393,11.855,311.47
0.029408,6.9652,312.75
0.029423,2.0564,313.3
0.029437,-2.8541,313.12
0.029452,-7.749,312.2
0.029467,-12.611,310.57
0.029482,-17.423,308.21
0.029497,-22.169,305.15
0.029512,-26.833,301.38
0.029527,-31.399,296.92
0.029542,-35.854,291.8
0.029557,-40.182,286.02
0.029571,-44.372,279.61
0.029586,-48.412,272.59
0.029601,-52.291,264.98
0.029616,-56,256.81
0.029631,-59.529,248.09
0.029646,-62.872,238.87
0.029661,-66.021,229.17
0.029676,-68.971,219.01
0.02969,-71.718,208.43
0.029705,-74.257,197.46
0.02972,-76.585,186.13
0.029735,-78.7,174.47
0.02975,-80.599,162.52
0.029753,-80.906,160.42
0.029753,-80.906,160.42
0.029767,-82.551,148.15
0.029782,-83.977,135.66
0.029797,-85.186,122.98
0.029812,-86.175,110.13
0.029827,-86.945,97.155
0.029842,-87.495,84.083
0.029857,-87.827,70.947
0.029872,-87.939,57.78
0.029887,-87.833,44.615
0.029901,-87.508,31.484
0.029916,-86.965,18.419
0.029931,-86.205,5.4528
0.029938,-85.817,1.8936e-10
0.029938,-85.817,-2.2675e-12
0.029952,-84.748,-12.769
0.029967,-83.461,-25.361
0.029982,-81.96,-37.744
0.029997,-80.245,-49.886
0.030012,-78.316,-61.754
0.030027,-76.177,-73.318
0.030042,-73.83,-84.546
0.030057,-71.278,-95.409
0.030071,-68.524,-105.87
0.030086,-65.573,-115.91
0.030101,-62.429,-125.5
0.030116,-59.1,-134.6
0.030131,-55.592,-143.19
0.030132,-55.314,-143.83
0.030132,-55.314,-143.83
0.030147,-51.621,-151.84
0.030162,-47.767,-159.29
0.030177,-43.761,-166.16
0.030192,-39.613,-172.41
0.030207,-35.337,-178.04
0.030221,-30.944,-183.02
0.030236,-26.449,-187.34
0.030251,-21.865,-190.98
0.030266,-17.208,-193.93
0.030281,-12.493,-196.19
0.030296,-7.7371,-197.74
0.030311,-2.9561,-198.58
0.030326,1.8331,-198.71
0.030341,6.6136,-198.13
0.030355,11.369,-196.83
0.03037,16.082,-194.84
0.030385,20.737,-192.14
0.0304,25.319,-188.76
0.030415,29.811,-184.7
0.03043,34.201,-179.98
0.030445,38.473,-174.62
0.03046,42.616,-168.64
0.030475,46.617,-162.04
0.030489,50.466,-154.87
0.030504,54.153,-147.13
0.030519,57.669,-138.86
0.030534,61.006,-130.08
0.030549,64.157,-120.82
0.030564,67.116,-111.11
0.030579,69.879,-100.97
0.030594,72.44,-90.435
0.030609,74.796,-79.538
0.030623,76.946,-68.306
0.030638,78.885,-56.772
0.030653,80.613,-44.967
0.030668,82.127,-32.922
0.030683,83.429,-20.67
0.030698,84.516,-8.241
0.030708,85.113,-3.2936e-12
0.030708,85.113,1.8454e-10
0.030722,85.844,12.65
0.030737,86.361,25.39
0.030752,86.663,38.19
0.030767,86.751,51.017
0.030782,86.625,63.839
0.030797,86.284,76.624
0.030812,85.731,89.341
0.030827,84.965,101.96
0.030842,83.986,114.44
0.030856,82.797,126.76
0.030871,81.396,138.89
0.030886,79.787,150.79
0.030901,77.971,162.44
0.030916,75.949,173.8
0.030931,73.723,184.84
0.030946,71.298,195.53
0.030961,68.676,205.84
0.030976,65.862,215.75
0.03099,62.86,225.22
0.031005,59.676,234.24
0.03102,56.316,242.76
0.031035,52.789,250.77
0.03105,49.103,258.24
0.031065,45.265,265.15
0.03108,41.288,271.48
0.031095,37.181,277.21
0.031109,32.958,282.31
0.031124,28.629,286.78
0.031139,24.21,290.6
0.031154,19.714,293.75
0.031169,15.156,296.22
0.031176,13.037,297.14
0.031176,13.037,297.14
0.031191,8.4159,298.62
0.031206,3.7712,299.4
0.031221,-0.88101,299.5
0.031235,-5.5248,298.9
0.03125,-10.144,297.62
0.031265,-14.723,295.65
0.03128,-19.246,293
0.031295,-23.699,289.69
0.03131,-28.066,285.72
0.031325,-32.333,281.11
0.03134,-36.488,275.87
0.031355,-40.519,270.02
0.031369,-44.413,263.58
0.031384,-48.161,256.58
0.031399,-51.751,249.03
0.031414,-55.177,240.96
0.031429,-58.43,232.39
0.031444,-61.503,223.36
0.031459,-64.39,213.88
0.031474,-67.085,203.99
0.031488,-69.586,193.71
0.031503,-71.887,183.08
0.031518,-73.985,172.12
0.031533,-75.879,160.87
0.031548,-77.566,149.35
0.031563,-79.046,137.59
0.031578,-80.315,125.64
0.031593,-81.375,113.51
0.031608,-82.224,101.24
0.031622,-82.862,88.865
0.031637,-83.288,76.411
0.031652,-83.504,63.912
0.031667,-83.508,51.397
0.031682,-83.302,38.9
0.031697,-82.885,26.45
0.031712,-82.258,14.081
0.031727,-81.422,1.8217
0.031729,-81.279,3.5801e-10
0.031729,-81.279,-5.1692e-12
0.031744,-80.203,-12.093
0.031762,-78.636,-26.381
0.03178,-76.773,-40.36
0.031797,-74.614,-53.977
0.031815,-72.166,-67.179
0.031833,-69.431,-79.916
0.031851,-66.417,-92.136
0.031869,-63.129,-103.79
0.031887,-59.578,-114.83
0.031905,-55.772,-125.21
0.031923,-51.724,-134.89
0.03194,-47.447,-143.82
0.031958,-42.957,-151.97
0.031976,-38.272,-159.3
0.031994,-33.409,-165.76
0.032012,-28.39,-171.35
0.03203,-23.237,-176.02
0.032048,-17.975,-179.77
0.032066,-12.627,-182.56
0.032083,-7.2195,-184.39
0.032101,-1.7795,-185.25
0.032119,3.6663,-185.14
0.032137,9.091,-184.06
0.032155,14.468,-182.01
0.032173,19.77,-179
0.032191,24.974,-175.06
0.032209,30.053,-170.2
0.032226,34.986,-164.44
0.032244,39.75,-157.82
0.032262,44.327,-150.36
0.03228,48.697,-142.11
0.032298,52.845,-133.09
0.032316,56.757,-123.36
0.032334,60.419,-112.95
0.032352,63.822,-101.91
0.03237,66.956,-90.291
0.032387,69.813,-78.137
0.032405,72.388,-65.499
0.032423,74.676,-52.428
0.032441,76.673,-38.977
0.032459,78.376,-25.198
0.032477,79.783,-11.142
0.032491,80.677,-3.5298e-10
0.032491,80.677,2.9863e-12
0.032509,81.554,14.415
0.032527,82.134,28.957
0.032544,82.416,43.573
0.032562,82.4,58.211
0.03258,82.086,72.817
0.032598,81.476,87.337
0.032616,80.571,101.72
0.032634,79.371,115.91
0.032652,77.879,129.86
0.03267,76.098,143.51
0.032687,74.029,156.82
0.032705,71.678,169.73
0.032723,69.049,182.19
0.032741,66.147,194.16
0.032759,62.979,205.58
0.032777,59.555,216.41
0.032795,55.883,226.6
0.032813,51.976,236.11
0.03283,47.846,244.9
