time,T [Nm],w [rad/s]
0.11756,2.9627,69.097
0.11758,2.4282,69.667
0.11762,1.6437,70.225
0.11766,0.84106,70.481
0.1177,0.035002,70.43
0.11774,-0.75961,70.075
0.11777,-1.5282,69.423
0.11781,-2.2566,68.486
0.11785,-2.9316,67.282
0.11789,-3.541,65.835
0.11793,-4.0735,64.17
0.11796,-4.5198,62.32
0.118,-4.8717,60.319
0.11804,-5.1231,58.204
0.11808,-5.2695,56.014
0.11812,-5.3086,53.789
0.11815,-5.2399,51.571
0.11819,-5.0648,49.4
0.11823,-4.7869,47.316
0.11827,-4.4115,45.358
0.11831,-3.9457,43.56
0.11834,-3.3983,41.955
0.11838,-2.7794,40.574
0.11842,-2.1007,39.439
0.11846,-1.3748,38.573
0.1185,-0.61516,37.989
0.11853,0.16422,37.698
0.11857,0.94892,37.706
0.11861,1.7245,38.01
0.11865,2.4766,38.605
0.11869,3.1916,39.478
0.11873,3.8564,40.614
0.11876,4.4588,41.991
0.1188,4.9879,43.582
0.11884,5.4343,45.359
0.11888,5.7899,47.287
0.11892,6.0484,49.332
0.11895,6.2053,51.454
0.11899,6.258,53.616
0.11903,6.2058,55.777
0.11907,6.0498,57.898
0.11911,5.7933,59.939
0.11914,5.441,61.864
0.11918,4.9998,63.637
0.11922,4.4778,65.226
0.11926,3.885,66.602
0.1193,3.2323,67.741
0.11933,2.5319,68.622
0.11937,1.7967,69.229
0.11941,1.0405,69.552
0.11945,0.27702,69.586
0.11949,-0.47952,69.331
0.11952,-1.2153,68.791
0.11956,-1.9167,67.979
0.1196,-2.5711,66.909
0.11964,-3.1664,65.601
0.11968,-3.6919,64.081
0.11971,-4.1381,62.376
0.11975,-4.497,60.519
0.11979,-4.7622,58.543
0.11979,-4.7723,58.448
0.11979,-4.7723,58.448
0.11983,-4.9345,56.388
0.11987,-4.9954,54.287
0.11991,-4.9542,52.183
0.11994,-4.8119,50.114
0.11998,-4.5712,48.119
0.12002,-4.237,46.234
0.12006,-3.8154,44.494
0.1201,-3.3146,42.93
0.12013,-2.7437,41.571
0.12017,-2.1136,40.44
0.12021,-1.4359,39.559
0.12025,-0.7232,38.943
0.12029,0.011308,38.602
0.12032,0.75405,38.543
0.12036,1.4913,38.766
0.1204,2.2096,39.265
0.12044,2.8957,40.031
0.12048,3.5371,41.05
0.12051,4.1221,42.301
0.12055,4.64,43.762
0.12059,5.0816,45.406
0.12063,5.4389,47.2
0.12067,5.7056,49.112
0.1207,5.8769,51.108
0.12074,5.95,53.148
0.12078,5.9238,55.197
0.12082,5.799,57.217
0.12086,5.5781,59.17
0.12089,5.2653,61.02
0.12093,4.8668,62.735
0.12097,4.3899,64.282
0.12101,3.8436,65.634
0.12105,3.238,66.767
0.12109,2.5846,67.659
0.12112,1.8954,68.295
0.12116,1.1831,68.665
0.1212,0.4609,68.761
0.12124,-0.25787,68.583
0.12128,-0.96,68.135
0.12131,-1.6326,67.425
0.12135,-2.2634,66.468
0.12139,-2.8409,65.281
0.12143,-3.3547,63.887
0.12147,-3.7953,62.312
0.1215,-4.1549,60.585
0.12154,-4.4272,58.738
0.12158,-4.6072,56.806
0.12162,-4.692,54.825
0.12166,-4.6801,52.83
0.12169,-4.5721,50.859
0.12173,-4.3701,48.948
0.12177,-4.0781,47.131
0.12181,-3.7017,45.443
0.12185,-3.2479,43.913
0.12188,-2.7252,42.569
0.12191,-2.3626,41.825
0.12193,-1.9789,41.171
0.12197,-1.2894,40.282
0.12201,-0.56259,39.683
0.12205,0.18605,39.385
0.1221,0.94058,39.395
0.12214,1.685,39.711
0.12218,2.4035,40.326
0.12222,3.081,41.226
0.12226,3.7031,42.391
0.1223,4.257,43.796
0.12234,4.731,45.411
0.12238,5.1153,47.2
0.12242,5.402,49.125
0.12246,5.5853,51.146
0.1225,5.6616,53.219
0.12254,5.6296,55.3
0.12259,5.4902,57.345
0.12263,5.2466,59.311
0.12267,4.9043,61.157
0.12271,4.4897,62.779
0.12271,4.4897,62.779
0.12275,3.9773,64.279
0.12279,3.3937,65.555
0.12283,2.7515,66.579
0.12287,2.0643,67.332
0.12291,1.3468,67.797
0.12295,0.61438,67.966
0.12299,-0.11748,67.835
0.12303,-0.83326,67.409
0.12307,-1.5178,66.696
0.12311,-2.1567,65.714
0.12316,-2.7366,64.483
0.1232,-3.2453,63.03
0.12324,-3.6722,61.386
0.12328,-4.0085,59.587
0.12332,-4.2474,57.671
0.12336,-4.3839,55.68
0.1234,-4.4156,53.655
0.12344,-4.3419,51.639
0.12348,-4.1648,49.675
0.12352,-3.8882,47.805
0.12356,-3.5182,46.068
0.1236,-3.0629,44.5
0.12365,-2.5321,43.134
0.12369,-1.9373,41.999
0.12373,-1.2912,41.118
0.12377,-0.60768,40.509
0.12381,0.098739,40.184
0.12385,0.813,40.149
0.12389,1.5199,40.405
0.12393,2.2046,40.946
0.12397,2.8525,41.758
0.12401,3.45,42.825
0.12405,3.9847,44.122
0.12409,4.4453,45.622
0.12414,4.8223,47.293
0.12418,5.1079,49.098
0.12422,5.2963,51
0.12426,5.3839,52.957
0.1243,5.3689,54.928
0.12434,5.2521,56.872
0.12438,5.0361,58.746
0.12442,4.7257,60.513
0.12446,4.3277,62.134
0.1245,3.8509,63.575
0.12454,3.3054,64.807
0.12458,2.703,65.804
0.12463,2.0566,66.545
0.12467,1.38,67.016
0.12471,0.68762,67.206
0.12475,-0.0058433,67.114
0.12479,-0.68568,66.741
0.12483,-1.3375,66.096
0.12487,-1.9476,65.193
0.12491,-2.5032,64.053
0.12495,-2.9926,62.699
0.12499,-3.4056,61.162
0.12503,-3.7337,59.473
0.12507,-3.9702,57.671
0.12512,-4.1102,55.792
0.12516,-4.1512,53.876
0.1252,-4.0924,51.966
0.12524,-3.9353,50.1
0.12528,-3.6836,48.318
0.12532,-3.3428,46.658
0.12536,-2.9203,45.155
0.12536,-2.8895,45.061
0.12536,-2.8895,45.061
0.1254,-2.39,43.76
0.12545,-1.8294,42.675
0.12549,-1.2197,41.831
0.12553,-0.57402,41.243
0.12557,0.09393,40.924
0.12561,0.76992,40.879
0.12565,1.4396,41.11
0.12568,1.8937,41.429
0.12571,2.3333,41.875
0.12575,2.9372,42.739
0.12579,3.4881,43.842
0.12583,3.9741,45.157
0.12587,4.3849,46.658
0.12591,4.7119,48.31
0.12595,4.9481,50.078
0.12599,5.0888,51.922
0.12604,5.1312,53.804
0.12608,5.0745,55.682
0.12612,4.9203,57.516
0.12616,4.6722,59.266
0.1262,4.3357,60.894
0.12624,3.9184,62.367
0.12628,3.4294,63.651
0.12632,2.8795,64.721
0.12637,2.2808,65.553
0.12641,1.6462,66.13
0.12645,0.98966,66.44
0.12649,0.32539,66.478
0.12653,-0.33224,66.242
0.12657,-0.96903,65.74
0.12661,-1.5712,64.982
0.12665,-2.126,63.985
0.1267,-2.6214,62.773
0.12674,-3.0468,61.37
0.12678,-3.3934,59.809
0.12682,-3.6537,58.123
0.12686,-3.8225,56.349
0.1269,-3.8963,54.526
0.12694,-3.8737,52.694
0.12699,-3.7555,50.891
0.12703,-3.5444,49.156
0.12707,-3.2454,47.528
0.12711,-2.865,46.041
0.12715,-2.4117,44.726
0.12719,-1.8954,43.612
0.12723,-1.3275,42.723
0.12727,-0.72041,42.076
0.12732,-0.087308,41.685
0.12736,0.55803,41.559
0.1274,1.2016,41.699
0.12744,1.8295,42.101
0.12748,2.4282,42.756
0.12752,2.9848,43.649
0.12756,3.4874,44.761
0.1276,3.9253,46.066
0.12765,4.2892,47.536
0.12769,4.5715,49.139
0.12773,4.7662,50.84
0.12777,4.8693,52.602
0.12781,4.879,54.386
0.12785,4.7951,56.154
0.12789,4.6199,57.868
0.12793,4.3572,59.491
0.12798,4.0131,60.987
0.12802,3.595,62.326
0.12806,3.1123,63.479
0.1281,2.5756,64.42
0.12814,1.9965,65.131
0.12818,1.3877,65.596
0.12821,0.90593,65.781
0.12821,0.90593,65.781
0.12825,0.27723,65.792
0.1283,-0.34387,65.544
0.12834,-0.94397,65.045
0.12838,-1.5101,64.305
0.12842,-2.0302,63.341
0.12846,-2.4931,62.175
0.1285,-2.889,60.832
0.12854,-3.2094,59.341
0.12858,-3.4477,57.736
0.12863,-3.5989,56.051
0.12867,-3.6599,54.323
0.12871,-3.6298,52.59
0.12875,-3.5093,50.888
0.12879,-3.3013,49.255
0.12883,-3.0106,47.725
0.12887,-2.6435,46.332
0.12891,-2.2083,45.105
0.12896,-1.7145,44.07
0.129,-1.1729,43.249
0.12904,-0.59534,42.66
0.12908,0.0055473,42.315
0.12912,0.61675,42.219
0.12916,1.225,42.375
0.1292,1.8172,42.78
0.12924,2.3805,43.422
0.12929,2.9029,44.288
0.12933,3.3731,45.359
0.12937,3.7812,46.611
0.12941,4.1185,48.016
0.12943,4.2771,48.879
0.12946,4.4089,49.776
0.12949,4.5389,50.982
0.12952,4.6208,52.22
0.12957,4.6513,54.138
0.12961,4.5672,56.042
0.12966,4.3714,57.88
0.12971,4.0697,59.6
0.12975,3.6706,61.155
0.1298,3.1857,62.501
0.12985,2.6288,63.602
0.12989,2.0155,64.428
0.12994,1.3632,64.956
0.12999,0.69018,65.173
0.13003,0.01534,65.073
0.13008,-0.64249,64.66
0.13013,-1.265,63.947
0.13018,-1.8349,62.955
0.13022,-2.3364,61.711
0.13027,-2.7558,60.251
0.13032,-3.0815,58.617
0.13036,-3.3048,56.855
0.13041,-3.4197,55.015
0.13046,-3.4234,53.147
0.1305,-3.316,51.305
0.13055,-3.101,49.539
0.1306,-2.7845,47.899
0.13064,-2.3757,46.431
0.13069,-1.8863,45.173
0.13074,-1.3303,44.162
0.13079,-0.72318,43.424
0.13083,-0.082211,42.98
0.13088,0.57465,42.841
0.13093,1.229,43.009
0.13097,1.8626,43.48
0.13099,2.0719,43.709
0.13099,2.0719,43.709
0.13104,2.65,44.563
0.13108,3.1679,45.673
0.13113,3.6112,47.009
0.13118,3.9679,48.532
0.13122,4.2282,50.199
0.13127,4.3852,51.963
0.13132,4.4348,53.775
0.13136,4.3759,55.583
0.13141,4.2105,57.339
0.13146,3.9435,58.992
0.1315,3.5827,60.496
0.13155,3.1384,61.811
0.1316,2.6232,62.9
0.13165,2.0518,63.734
0.13169,1.4401,64.289
0.13174,0.80555,64.551
0.13179,0.16578,64.514
0.13183,-0.46128,64.179
0.13188,-1.0582,63.557
0.13193,-1.6083,62.667
0.13197,-2.0964,61.532
0.13202,-2.5091,60.187
0.13207,-2.8351,58.669
0.13211,-3.0655,57.021
0.13216,-3.1943,55.29
0.13221,-3.218,53.523
0.13226,-3.1363,51.771
0.1323,-2.9519,50.083
0.13235,-2.6702,48.504
0.1324,-2.2992,47.08
0.13244,-1.8497,45.849
0.13249,-1.3344,44.845
0.13254,-0.7678,44.095
0.13258,-0.16599,43.621
0.13262,0.29376,43.454
0.13265,0.65965,43.435
0.13268,1.1456,43.568
0.13272,1.6203,43.877
0.13276,2.0754,44.357
0.1328,2.5884,45.153
0.13285,3.0488,46.165
0.13288,3.36,47.075
0.13291,3.6288,48.083
0.13296,3.9107,49.531
0.133,4.1059,51.085
0.13305,4.2098,52.705
0.13309,4.2199,54.35
0.13314,4.1363,55.978
0.13318,3.9613,57.547
0.13323,3.6998,59.018
0.13327,3.3585,60.352
0.13332,2.9465,61.517
0.13336,2.4745,62.482
0.13341,1.9547,63.224
0.13345,1.4005,63.725
0.1335,0.82621,63.972
0.13354,0.24656,63.959
0.13359,-0.32361,63.689
0.13363,-0.86975,63.167
0.13368,-1.378,62.409
0.13372,-1.8353,61.435
0.13373,-1.868,61.352
0.13373,-1.868,61.352
0.13377,-2.2578,60.173
0.13382,-2.5746,58.836
0.13386,-2.8106,57.375
0.13391,-2.9598,55.828
0.13395,-3.0189,54.235
0.13399,-2.9864,52.637
0.13404,-2.8636,51.075
0.13408,-2.6537,49.588
0.13413,-2.3624,48.215
0.13417,-1.9973,46.989
0.13422,-1.568,45.942
0.13426,-1.0857,45.101
0.13431,-0.56276,44.486
0.13435,-0.012754,44.112
0.1344,0.55021,43.988
0.13444,1.1117,44.117
0.13449,1.6573,44.495
0.13453,2.1732,45.111
0.13458,2.6462,45.949
0.13462,3.0644,46.986
0.13467,3.4172,48.196
0.13471,3.6958,49.548
0.13476,3.8933,51.006
0.1348,4.0048,52.532
0.13485,4.0279,54.089
0.13489,3.9621,55.634
0.13494,3.8093,57.131
0.13498,3.5738,58.539
0.13503,3.2617,59.823
0.13507,2.8813,60.952
0.13512,2.4424,61.895
0.13516,1.9564,62.631
0.13521,1.436,63.14
0.13525,0.89442,63.411
0.1353,0.34567,63.436
0.13534,-0.19623,63.216
0.13539,-0.71742,62.758
0.13543,-1.2047,62.073
0.13548,-1.6456,61.181
0.13552,-2.029,60.103
0.13557,-2.3453,58.869
0.13561,-2.5866,57.51
0.13566,-2.747,56.061
0.1357,-2.8225,54.56
0.13575,-2.8115,53.046
0.13579,-2.7145,51.556
0.13584,-2.5342,50.129
0.13588,-2.2754,48.802
0.13592,-1.9451,47.607
0.13597,-1.5518,46.575
0.13601,-1.1057,45.733
0.13606,-0.61841,45.101
0.1361,-0.10253,44.694
0.13615,0.42869,44.522
0.13619,0.96162,44.59
0.13624,1.4826,44.895
0.13628,1.9784,45.427
0.13633,2.4364,46.174
0.13637,2.8449,47.115
0.13642,3.1937,48.226
0.13646,3.474,49.477
0.13651,3.6789,50.837
0.13655,3.8033,52.27
0.13658,3.836,53.065
0.13658,3.836,53.065
0.13662,3.8314,54.538
0.13667,3.7429,55.991
0.13671,3.5732,57.384
0.13676,3.3268,58.684
0.1368,3.0102,59.856
0.13685,2.6317,60.872
0.13689,2.2011,61.706
0.13694,1.7296,62.336
0.13698,1.2293,62.748
0.13703,0.71316,62.932
0.13707,0.1944,62.883
0.13712,-0.31372,62.603
0.13716,-0.79823,62.1
0.13721,-1.2468,61.388
0.13725,-1.6481,60.486
0.1373,-1.992,59.416
0.13734,-2.2698,58.208
0.13739,-2.4746,56.891
0.13743,-2.6015,55.501
0.13748,-2.6473,54.072
0.13752,-2.6112,52.642
0.13757,-2.4942,51.247
0.13761,-2.2997,49.922
0.13765,-2.0327,48.702
0.13768,-1.8585,48.09
0.1377,-1.6661,47.523
0.13773,-1.4113,46.904
0.13776,-1.1349,46.364
0.13781,-0.71186,45.744
0.13785,-0.26142,45.309
0.13789,0.2062,45.068
0.13793,0.68043,45.025
0.13797,1.1506,45.181
0.13802,1.606,45.532
0.13806,2.0365,46.07
0.1381,2.4325,46.782
0.13814,2.7851,47.651
0.13818,3.0865,48.658
0.13823,3.3301,49.779
0.13827,3.5105,50.989
0.13831,3.6238,52.261
0.13836,3.668,53.828
0.13841,3.611,55.391
0.13846,3.4551,56.899
0.13851,3.2055,58.304
0.13856,2.8707,59.56
0.13861,2.4618,60.627
0.13867,1.9923,61.471
0.13872,1.4776,62.066
0.13877,0.93451,62.392
0.13882,0.3808,62.44
0.13887,-0.16555,62.209
0.13892,-0.68683,61.709
0.13897,-1.1662,60.955
0.13902,-1.5883,59.973
0.13907,-1.9395,58.796
0.13912,-2.2087,57.462
0.13917,-2.3875,56.015
0.13922,-2.4703,54.503
0.13927,-2.4626,53.184
0.13927,-2.4626,53.184
0.13932,-2.3627,51.682
0.13937,-2.1685,50.255
0.13942,-1.8866,48.949
0.13947,-1.5264,47.806
0.13952,-1.0998,46.864
0.13957,-0.62089,46.151
0.13962,-0.10539,45.691
0.13967,0.42988,45.496
0.13972,0.96748,45.574
0.13977,1.49,45.92
0.13982,1.9804,46.523
0.13987,2.423,47.361
0.13992,2.8035,48.408
0.13997,3.1099,49.628
0.14002,3.3324,50.981
0.14007,3.464,52.423
0.14013,3.5008,53.907
0.14018,3.4419,55.385
0.14023,3.2895,56.809
0.14028,3.0488,58.132
0.14033,2.7279,59.312
0.14038,2.3376,60.312
0.14043,1.8906,61.099
0.14048,1.4016,61.649
0.14053,0.88667,61.944
0.14056,0.53067,61.994
0.1406,0.17578,61.922
0.14063,-0.17268,61.73
0.14068,-0.59741,61.317
0.14072,-0.99323,60.725
0.14076,-1.3507,59.969
0.14081,-1.6612,59.068
0.14086,-1.9625,57.821
0.14091,-2.1749,56.441
0.14097,-2.2914,54.974
0.14102,-2.3082,53.474
0.14107,-2.2251,51.992
0.14112,-2.0452,50.579
0.14118,-1.7751,49.286
0.14123,-1.4246,48.156
0.14128,-1.0062,47.229
0.14133,-0.53473,46.537
0.14139,-0.026755,46.102
0.14144,0.49982,45.939
0.14149,1.0266,46.053
0.14154,1.5351,46.44
0.1416,2.0076,47.084
0.14165,2.4279,47.962
0.1417,2.7813,49.043
0.14175,3.0559,50.289
0.14181,3.2421,51.655
0.14186,3.334,53.093
0.14191,3.3285,54.553
0.14196,3.2261,55.984
0.14202,3.0308,57.336
0.14207,2.7497,58.563
0.14212,2.403,59.596
0.14212,2.403,59.596
0.14217,1.9846,60.455
0.14222,1.5176,61.08
0.14228,1.0184,61.452
0.14233,0.50472,61.557
0.14238,-0.0056009,61.393
0.14243,-0.49472,60.966
0.14249,-0.94563,60.293
0.14254,-1.3427,59.397
0.14259,-1.6723,58.31
0.14264,-1.9231,57.072
0.1427,-2.0866,55.725
0.14275,-2.1574,54.318
0.1428,-2.1333,52.899
0.14285,-2.0155,51.518
0.14291,-1.8083,50.223
0.14296,-1.5194,49.059
0.14301,-1.1591,48.067
0.14306,-0.7401,47.28
0.14312,-0.27731,46.725
0.14317,0.21298,46.42
0.14322,0.71356,46.377
0.14327,1.2069,46.594
0.14331,1.533,46.892
0.14335,1.8421,47.303
0.14338,2.1293,47.822
0.14343,2.4886,48.722
0.14347,2.7211,49.528
0.14353,2.9753,50.802
0.14357,3.1046,51.838
0.14362,3.1886,53.263
0.14367,3.1834,54.415
0.14372,3.0885,55.819
0.14378,2.8993,57.144
0.14383,2.6232,58.343
0.14388,2.2707,59.37
0.14394,1.8554,60.187
0.14399,1.3929,60.766
0.14405,0.90057,61.084
0.1441,0.39699,61.132
0.14416,-0.099025,60.907
0.14421,-0.56899,60.421
0.14426,-0.99543,59.691
0.14432,-1.3626,58.745
0.14437,-1.657,57.62
0.14443,-1.8678,56.359
0.14448,-1.9875,55.008
0.14454,-2.012,53.619
0.14459,-1.9405,52.243
0.14465,-1.7762,50.933
0.1447,-1.5255,49.736
0.14475,-1.198,48.696
0.14481,-0.80616,47.853
0.14484,-0.52423,47.425
0.14484,-0.52423,47.425
0.1449,-0.059661,46.969
0.14495,0.42624,46.771
0.14501,0.91526,46.839
0.14506,1.3891,47.168
0.14511,1.8302,47.746
0.14517,2.2221,48.55
0.14522,2.5504,49.549
0.14528,2.803,50.706
0.14533,2.9708,51.976
0.14539,3.0479,53.312
0.14544,3.0315,54.664
0.14549,2.9227,55.981
0.14555,2.7259,57.215
0.1456,2.4487,58.319
0.14566,2.1016,59.252
0.14571,1.698,59.981
0.14577,1.253,60.479
0.14581,0.89464,60.692
0.14585,0.52977,60.755
0.1459,0.091076,60.629
0.14593,-0.20174,60.416
0.14597,-0.48247,60.104
0.14602,-0.86612,59.474
0.14607,-1.2017,58.659
0.14612,-1.4782,57.689
0.14617,-1.6868,56.596
0.14622,-1.8208,55.415
0.14628,-1.8759,54.187
0.14633,-1.8507,52.951
0.14638,-1.7462,51.75
0.14643,-1.5661,50.622
0.14648,-1.3166,49.604
0.14653,-1.0062,48.73
0.14658,-0.64521,48.027
0.14663,-0.24582,47.52
0.14668,0.17871,47.223
0.14673,0.61426,47.146
0.14679,1.0464,47.291
0.14684,1.461,47.652
0.14689,1.8442,48.216
0.14694,2.1837,48.965
0.14699,2.4682,49.873
0.14704,2.6887,50.91
0.14709,2.838,52.04
0.14714,2.9114,53.227
0.14719,2.9068,54.431
0.14724,2.8245,55.612
0.1473,2.6676,56.731
0.14735,2.4414,57.752
0.1474,2.1536,58.641
0.14745,1.8139,59.369
0.1475,1.4337,59.913
0.14755,1.0257,60.255
0.1476,0.60338,60.385
0.14764,0.25161,60.329
0.14764,0.25161,60.329
0.1477,-0.16059,60.066
0.14775,-0.54791,59.598
0.1478,-0.89762,58.943
0.14785,-1.1983,58.122
0.1479,-1.4402,57.163
0.14795,-1.6155,56.097
0.148,-1.7186,54.961
0.14805,-1.7465,53.792
0.1481,-1.6982,52.629
0.14815,-1.5759,51.51
0.14821,-1.3836,50.472
0.14826,-1.1279,49.549
0.14831,-0.81757,48.772
0.14836,-0.46294,48.164
0.14841,-0.075871,47.746
0.14846,0.33075,47.532
0.14851,0.74345,47.526
0.14856,1.1486,47.73
0.14861,1.5328,48.135
0.14867,1.8834,48.728
0.14872,2.189,49.488
0.14877,2.4397,50.39
0.14882,2.6274,51.403
0.14886,2.7199,52.183
0.14889,2.7752,52.989
0.14893,2.7923,53.808
0.14897,2.7711,54.626
0.149,2.7119,55.43
0.14904,2.6159,56.204
0.14909,2.4185,57.234
0.14913,2.2359,57.903
0.14918,1.9483,58.672
0.14922,1.696,59.16
0.14927,1.3358,59.644
0.14931,1.0312,59.895
0.14936,0.64756,60.032
0.14941,0.26226,59.98
0.14946,-0.11295,59.742
0.1495,-0.46667,59.324
0.14955,-0.78815,58.741
0.1496,-1.0677,58.011
0.14965,-1.2969,57.156
0.14971,-1.4985,55.984
0.14977,-1.6063,54.72
0.14983,-1.6159,53.421
0.14989,-1.5272,52.147
0.14995,-1.3445,50.955
0.15001,-1.0765,49.899
0.15007,-0.73568,49.026
0.15013,-0.3377,48.376
0.15019,0.099192,47.975
0.15025,0.55504,47.843
0.15031,1.0091,47.983
0.15037,1.4409,48.39
0.15043,1.8309,49.042
0.15043,1.858,49.1
0.15043,1.858,49.1
0.15049,2.1835,49.982
0.15055,2.434,51.037
0.15061,2.5985,52.215
0.15067,2.6697,53.463
0.15073,2.6448,54.725
0.15079,2.5252,55.942
0.15085,2.3169,57.06
0.15091,2.0294,58.029
0.15097,1.6762,58.806
0.15103,1.2735,59.355
0.15109,0.83963,59.653
0.15115,0.39447,59.687
0.15121,-0.041813,59.457
0.15127,-0.44948,58.974
0.15133,-0.81018,58.261
0.15139,-1.1077,57.352
0.15145,-1.3289,56.287
0.15151,-1.464,55.116
0.15157,-1.5072,53.892
0.15163,-1.4568,52.672
0.15169,-1.3156,51.509
0.15175,-1.0902,50.457
0.15181,-0.79114,49.563
0.15187,-0.43229,48.867
0.15193,-0.030106,48.4
0.15199,0.39703,48.181
0.15205,0.82968,48.22
0.15211,1.2482,48.514
0.15217,1.6337,49.05
0.15223,1.9689,49.8
0.15229,2.2387,50.732
0.15235,2.4311,51.802
0.15241,2.5378,52.961
0.15247,2.5543,54.156
0.15253,2.4801,55.333
0.15259,2.3189,56.439
0.15265,2.0783,57.423
0.15271,1.7696,58.242
0.15277,1.407,58.86
0.15283,1.0071,59.249
0.15289,0.58815,59.391
0.15295,0.1692,59.283
0.15301,-0.23076,58.929
0.15307,-0.59368,58.347
0.15313,-0.90326,57.563
0.15318,-1.1086,56.791
0.15318,-1.1086,56.791
0.15324,-1.2874,55.739
0.1533,-1.3821,54.605
0.15336,-1.3888,53.442
0.15342,-1.3075,52.302
0.15348,-1.1421,51.236
0.15354,-0.90054,50.293
0.1536,-0.59399,49.515
0.15366,-0.23658,48.937
0.15372,0.1553,48.583
0.15378,0.56377,48.47
0.15384,0.97026,48.601
0.1539,1.3564,48.97
0.15396,1.7047,49.559
0.15402,1.9996,50.34
0.15408,2.2278,51.277
0.15414,2.3794,52.328
0.15419,2.4478,53.444
0.15425,2.4301,54.574
0.15431,2.3274,55.668
0.15436,2.1907,56.468
0.15441,2.0087,57.192
0.15446,1.7867,57.821
0.15452,1.4529,58.463
0.15456,1.1848,58.795
0.15462,0.82015,59.044
0.15467,0.4461,59.086
0.15473,0.077664,58.919
0.15478,-0.27049,58.55
0.15484,-0.58455,57.996
0.1549,-0.85211,57.278
0.15495,-1.0626,56.427
0.15501,-1.208,55.475
0.15506,-1.2825,54.463
0.15512,-1.2836,53.43
0.15518,-1.2114,52.417
0.15523,-1.069,51.466
0.15529,-0.86236,50.613
0.15535,-0.59998,49.892
0.1554,-0.2925,49.332
0.15546,0.04767,48.955
0.15551,0.40684,48.774
0.15557,0.77061,48.797
0.15563,1.1245,49.021
0.15568,1.4543,49.437
0.15574,1.7471,50.028
0.15579,1.9912,50.77
0.15585,2.1772,51.632
0.15591,2.2978,52.58
0.15596,2.3484,53.575
0.156,2.3413,54.274
0.156,2.3413,54.274
0.15606,2.2707,55.259
0.15611,2.132,56.184
0.15617,1.9307,57.014
0.15623,1.6753,57.714
0.15628,1.376,58.258
0.15634,1.045,58.625
0.15639,0.6956,58.8
0.15645,0.34173,58.777
0.15651,-0.0024475,58.559
0.15656,-0.32323,58.153
0.15662,-0.60791,57.577
0.15668,-0.84525,56.855
0.15673,-1.026,56.016
0.15679,-1.143,55.094
0.15682,-1.1796,54.543
0.15685,-1.1933,53.983
0.15688,-1.1841,53.424
0.15692,-1.1522,52.871
0.15695,-1.0879,52.253
0.15699,-0.99533,51.664
0.15703,-0.87509,51.11
0.15706,-0.72997,50.606
0.1571,-0.56259,50.161
0.15714,-0.37595,49.781
0.15718,-0.17338,49.474
0.15723,0.12455,49.18
0.15727,0.37069,49.057
0.15731,0.62004,49.036
0.15735,0.86737,49.115
0.15741,1.1998,49.39
0.15745,1.4465,49.741
0.1575,1.6692,50.199
0.15754,1.8622,50.751
0.15759,2.0205,51.382
0.15763,2.1401,52.076
0.15768,2.2179,52.814
0.15773,2.2537,53.75
0.15779,2.223,54.687
0.15784,2.1273,55.588
0.1579,1.9705,56.418
0.15796,1.7589,57.146
0.15801,1.5011,57.742
0.15807,1.2072,58.185
0.15812,0.88884,58.457
0.15818,0.55848,58.549
0.15823,0.22909,58.458
0.15829,-0.086481,58.187
0.15834,-0.37597,57.748
0.1584,-0.62818,57.158
0.15846,-0.83338,56.442
0.15851,-0.98373,55.627
0.15857,-1.0736,54.746
0.15862,-1.0996,53.834
0.15868,-1.0609,52.925
0.15873,-0.96579,52.097
0.15873,-0.96579,52.097
0.15879,-0.80831,51.297
0.15884,-0.59822,50.599
0.1589,-0.34389,50.031
0.15895,-0.055398,49.614
0.15901,0.25587,49.364
0.15906,0.57769,49.291
0.15912,0.89746,49.395
0.15917,1.2027,49.674
0.15923,1.4816,50.115
0.15929,1.7233,50.7
0.15934,1.9185,51.406
0.1594,2.0598,52.206
0.15945,2.1418,53.067
0.15951,2.1616,53.956
0.15956,2.1185,54.838
0.15962,2.0146,55.678
0.15967,1.854,56.445
0.15973,1.6432,57.108
0.15979,1.3907,57.641
0.15982,1.2075,57.911
0.15986,1.0138,58.111
0.15989,0.81287,58.24
0.15995,0.50365,58.295
0.16,0.19739,58.181
0.16006,-0.094279,57.903
0.16011,-0.36033,57.472
0.16017,-0.59074,56.906
0.16022,-0.77687,56.225
0.16028,-0.91181,55.457
0.16034,-0.99952,54.457
0.16041,-1.0014,53.428
0.16048,-0.91761,52.426
0.16054,-0.75321,51.508
0.16061,-0.51755,50.723
0.16067,-0.22388,50.113
0.16074,0.11139,49.712
0.16081,0.46964,49.54
0.16087,0.83104,49.607
0.16094,1.1757,49.907
0.161,1.4847,50.424
0.16107,1.7412,51.127
0.16114,1.9313,51.978
0.1612,2.0448,52.928
0.16127,2.0757,53.926
0.16133,2.0228,54.915
0.1614,1.8893,55.842
0.16147,1.6828,56.656
0.16153,1.415,57.313
0.16155,1.3508,57.43
0.16155,1.3508,57.43
0.16161,1.029,57.848
0.16168,0.68235,58.045
0.16174,0.33007,58.011
0.16181,-0.0084413,57.748
0.16188,-0.31461,57.272
0.16191,-0.44235,56.982
0.16194,-0.55769,56.655
0.16198,-0.68712,56.179
0.16202,-0.79057,55.656
0.16207,-0.88528,54.898
0.16211,-0.9204,54.319
0.16216,-0.92435,53.651
0.1622,-0.89,52.991
